,reward,action,soc_kwh,generation_kW,load_kW,unmet_kW,spill_kW,charge_kW,discharge_kW
2024-03-15 16:00:00+05:00,-0.0,0.40971637,19.34944031442334,6.403628960632913,11.395464284499951,0.0,0.0,2.0666162829053327,0.0
2024-03-15 17:00:00+05:00,0.1,0.6363241,23.5766613339657,7.954541748099612,9.659942247361146,0.0,0.0,4.449706336360379,0.0
2024-03-15 18:00:00+05:00,0.1,1.0,29.60400322910706,11.124135085956796,8.732585694917104,0.0,0.0,6.344570415938275,0.0
2024-03-15 19:00:00+05:00,-0.0,0.70201415,33.85379632404178,8.5456895021593,7.822528303813064,0.0,0.0,4.473466415720758,0.0
2024-03-15 20:00:00+05:00,-68.09551025622662,0.2064038,33.85379632404178,4.044261483646441,6.52435143099319,0.6809551025622662,0.0,0.0,0.0
2024-03-15 21:00:00+05:00,-388.5563974580034,0.027772708,33.85379632404178,1.4371165702277808,6.121756100583824,3.885563974580034,0.0,0.0,0.0
2024-03-15 22:00:00+05:00,-0.8613763088943385,0.6487385,40.01681210687488,13.584210832279974,5.814444358795681,0.0,0.8613763088943385,6.487385034561157,0.0
2024-03-15 23:00:00+05:00,-275.3518352946022,0.14212789,40.01681210687488,4.977728866622701,4.683984520810116,2.7535183529460223,0.0,0.0,0.0
2024-03-16 00:00:00+05:00,-121.70758478228451,-0.16451393,38.2850865207868,6.105842405415763,3.7162954315973695,1.2170758478228452,0.0,0.0,1.6451393067836761
2024-03-16 01:00:00+05:00,-319.4525050768018,-0.04107154,37.85275450386701,5.949034738104187,3.315985587447744,3.194525050768018,0.0,0.0,0.41071541607379913
2024-03-16 02:00:00+05:00,-234.35206478145716,-0.15113984,36.26180881456527,7.192485113219368,4.506307893486122,2.3435206478145716,0.0,0.0,1.5113984048366547
2024-03-16 03:00:00+05:00,-404.11173202512384,0.34925038,36.26180881456527,7.921348067154449,4.607016967128922,4.041117320251239,0.0,0.0,0.0
2024-03-16 04:00:00+05:00,-358.8847128451734,-0.030549353,35.94023667784316,8.680000202989977,5.423752154373455,3.588847128451734,0.0,0.0,0.3054935298860073
2024-03-16 05:00:00+05:00,-1.428653958430166,0.50969726,40.782360633331365,19.507848812662225,6.063587597879446,0.0,1.428653958430166,5.096972584724426,0.0
2024-03-16 06:00:00+05:00,-152.3099321879803,-0.0040878896,40.73933021683644,11.427930974857514,7.22306767403156,1.523099321879803,0.0,0.0,0.04087889567017555
2024-03-16 07:00:00+05:00,-3.3024305308067845,0.12252679,41.903334695440044,17.713622093893214,7.8910224000127425,0.0,3.3024305308067845,1.2252678722143173,0.0
2024-03-16 08:00:00+05:00,-59.97157077476736,0.20381284,41.903334695440044,11.42421160826446,8.79455919268696,0.5997157077476736,0.0,0.0,0.0
2024-03-16 09:00:00+05:00,-23.71005391668314,1.0,44.845166734772,38.579836086999244,10.422062404965816,0.0,23.71005391668314,3.0966653045599557,0.0
2024-03-16 10:00:00+05:00,-14.983417856155352,1.0,44.9922583367386,25.687790910284843,9.846879304722767,0.0,14.983417856155352,0.15483326522799956,0.0
2024-03-16 11:00:00+05:00,-1.6739983810480812,0.7584682,44.99961291683693,11.782389758180093,10.689643734739114,0.0,1.6739983810480812,0.007741663261398912,0.0
2024-03-16 12:00:00+05:00,-459.3860191989034,0.0887722,44.99961291683693,3.9663640748935056,10.156402162343584,4.593860191989034,0.0,0.0,0.0
2024-03-16 13:00:00+05:00,-198.96734327093827,0.6025622,44.99961291683693,5.666140729378447,10.593021926398585,1.9896734327093828,0.0,0.0,0.0
2024-03-16 14:00:00+05:00,-532.652253778365,0.031922698,44.99961291683693,1.2314304111727192,10.199389143888913,5.32652253778365,0.0,0.0,0.0
2024-03-16 15:00:00+05:00,-89.90947624865538,0.63099253,44.99961291683693,4.829780357837821,9.999164686426278,0.8990947624865537,0.0,0.0,0.0
2024-03-16 16:00:00+05:00,-299.5284878026155,0.3267575,44.99961291683693,1.5184635379619635,9.133367379495159,2.9952848780261547,0.0,0.0,0.0
2024-03-16 17:00:00+05:00,-148.5660671391005,0.090102226,44.99961291683693,2.581111626758525,7.965257996026779,1.4856606713910052,0.0,0.0,0.0
2024-03-16 18:00:00+05:00,-278.02599748708695,0.5622293,44.99961291683693,1.70673391557449,7.547349685829759,2.7802599748708694,0.0,0.0,0.0
2024-03-16 19:00:00+05:00,-129.7722232549963,0.16491686,44.99961291683693,3.5640824405463083,6.19473646049642,1.297722232549963,0.0,0.0,0.0
2024-03-16 20:00:00+05:00,-186.81242235845673,0.19323002,44.99961291683693,3.2920019963289016,5.4689341211909,1.8681242235845672,0.0,0.0,0.0
2024-03-16 21:00:00+05:00,-377.91855057110484,0.016001131,44.99961291683693,1.3029650565057946,4.640254059681885,3.7791855057110486,0.0,0.0,0.0
2024-03-16 22:00:00+05:00,-4.644011187383387,0.3088602,44.999980645841845,11.40116599133714,4.156971703470599,0.0,4.644011187383387,0.00038708316306923507,0.0
2024-03-16 23:00:00+05:00,-233.96826422729157,0.08588093,44.999980645841845,5.4563270673477255,4.354803603998011,2.3396826422729156,0.0,0.0,0.0
2024-03-17 00:00:00+05:00,-3.412027741005536,0.37743598,44.999999032292095,12.254181474791135,3.3513542736883912,0.0,3.412027741005536,1.935415815523811e-05,0.0
2024-03-17 01:00:00+05:00,-435.08184754659106,0.30617762,44.999999032292095,5.638719637833445,3.504275828710355,4.3508184754659105,0.0,0.0,0.0
2024-03-17 02:00:00+05:00,-317.13344801975774,-0.1876099,43.02515802109415,5.63619286730775,4.071130508029924,3.1713344801975776,0.0,0.0,1.8760989606380463
2024-03-17 03:00:00+05:00,-271.49730778406484,0.026076486,43.02515802109415,9.210781909932077,4.608412842632782,2.7149730778406482,0.0,0.0,0.0
2024-03-17 04:00:00+05:00,-45.344667715489884,0.037025545,43.02515802109415,11.888731765694102,5.626509119052036,0.45344667715489884,0.0,0.0,0.0
2024-03-17 05:00:00+05:00,-3.475752684022048,0.039117694,43.39677611315424,17.149764970775706,6.508289136216457,0.0,3.475752684022048,0.3911769390106201,0.0
2024-03-17 06:00:00+05:00,-240.99700519455604,-0.031989023,43.060049554318354,10.8296459442235,7.180557474368443,2.4099700519455602,0.0,0.0,0.31989023089408875
2024-03-17 07:00:00+05:00,-20.26077505598223,1.0,44.903002477715916,35.459911359700534,7.984172662489906,0.0,20.26077505598223,1.9399504456816459,0.0
2024-03-17 08:00:00+05:00,-9.382177634880122,0.73357546,44.99515012388579,21.85955777965051,8.748033351568013,0.0,9.382177634880122,0.09699752228408443,0.0
2024-03-17 09:00:00+05:00,-8.072981829469507,0.30734253,44.99975750619429,19.85606103480919,9.599046657383992,0.0,8.072981829469507,0.0048498761142070634,0.0
2024-03-17 10:00:00+05:00,-4.053881699070363,0.41905513,44.999987875309714,15.08076164719835,10.621113678596592,0.0,4.053881699070363,0.000242493805707511,0.0
2024-03-17 11:00:00+05:00,-261.4900783158527,0.20974502,44.999987875309714,6.769922021433569,10.713876548486425,2.614900783158527,0.0,0.0,0.0
2024-03-17 12:00:00+05:00,-15.031391974558995,1.0,44.999999393765485,23.66526747227774,11.279207856995658,0.0,15.031391974558995,1.2124690286441364e-05,0.0
2024-03-17 13:00:00+05:00,-294.7649491650293,0.3922002,44.999999393765485,5.1622611452477924,10.600356835533441,2.947649491650293,0.0,0.0,0.0
2024-03-17 14:00:00+05:00,-160.61133459618623,0.48268408,44.999999393765485,5.638932485117179,10.183905947366545,1.6061133459618624,0.0,0.0,0.0
2024-03-17 15:00:00+05:00,-7.906026843364408,1.0,44.999999969688275,13.572731573318798,10.063157422354639,0.0,7.906026843364408,6.062345150326109e-07,0.0
2024-03-17 16:00:00+05:00,-459.59733971036155,0.3409764,44.999999969688275,0.0,8.881307065152791,4.595973397103616,0.0,0.0,0.0
2024-03-17 17:00:00+05:00,-358.56657096900335,0.24235032,44.999999969688275,1.4432742855643863,8.629906796771053,3.5856657096900335,0.0,0.0,0.0
2024-03-17 18:00:00+05:00,-19.261706168567194,0.25879246,44.999999969688275,4.36982050209495,7.2672351441134815,0.19261706168567194,0.0,0.0,0.0
2024-03-17 19:00:00+05:00,-457.1086021997945,0.15153497,44.999999969688275,0.0,6.093181212849991,4.571086021997945,0.0,0.0,0.0
2024-03-17 20:00:00+05:00,-71.12139600137849,0.075429425,44.999999969688275,4.124072198332119,5.339361465878834,0.7112139600137848,0.0,0.0,0.0
2024-03-17 21:00:00+05:00,-3.6183093169454823,0.40106902,44.99999999848441,9.87145351156936,5.4103861338552415,0.0,3.6183093169454823,3.0311724685816444e-08,0.0
2024-03-17 22:00:00+05:00,-1.1797112366169191,0.26646087,44.99999999992422,7.685661726837017,4.33701267772758,0.0,1.1797112366169191,1.5155876553762937e-09,0.0
2024-03-17 23:00:00+05:00,-0.0,-0.20031813,43.65318369224605,5.744901346729593,3.504835411739234,0.0,0.0,0.0,1.2794754922942602
2024-03-18 00:00:00+05:00,-626.4374659495093,0.21576874,43.65318369224605,2.3194369296247936,4.779564670018521,6.264374659495092,0.0,0.0,0.0
2024-03-18 01:00:00+05:00,-236.00168362354276,-0.27583644,40.749642240239766,5.115224364461993,4.072223086438542,2.3600168362354275,0.0,0.0,2.7583643794059753
2024-03-18 02:00:00+05:00,-417.214108344665,0.036597997,40.749642240239766,6.791985868643156,4.725216586208707,4.17214108344665,0.0,0.0,0.0
2024-03-18 03:00:00+05:00,-435.0895025817766,-0.25375745,38.07851121914168,5.6038644154154165,5.322680544807815,4.350895025817766,0.0,0.0,2.5375744700431824
2024-03-18 04:00:00+05:00,-323.2611555963539,-0.21785876,35.785261097573304,7.3171853302161445,6.235449488824478,3.2326115559635387,0.0,0.0,2.1785876154899597
2024-03-18 05:00:00+05:00,-484.62538963125735,0.13206124,35.785261097573304,8.309592075523563,7.731247219568723,4.846253896312573,0.0,0.0,0.0
2024-03-18 06:00:00+05:00,-11.11313680799051,1.0,44.53926305487867,33.378515210816246,8.968057560022284,0.0,11.11313680799051,9.214738902426696,0.0
2024-03-18 07:00:00+05:00,-41.82973699172177,-0.21856858,42.238541177379034,10.088513246601767,9.554275204946004,0.41829736991721767,0.0,0.0,2.185685783624649
2024-03-18 08:00:00+05:00,-43.26103271177342,0.1843196,42.238541177379034,11.923994469843993,11.047404165870594,0.4326103271177342,0.0,0.0,0.0
2024-03-18 09:00:00+05:00,-0.0,-0.24785425,40.06183106149857,9.876710456974562,11.962465387405688,0.0,0.0,0.0,2.0678746100864362
2024-03-18 10:00:00+05:00,-0.0,0.47775283,40.23245789272464,11.475359105771311,12.574340861327718,0.0,0.0,0.17960719076427978,0.0
2024-03-18 11:00:00+05:00,-97.21674819420994,0.17736681,40.23245789272464,8.671235106739841,12.982222269507632,0.9721674819420993,0.0,0.0,0.0
2024-03-18 12:00:00+05:00,-0.255323916597586,0.85424167,44.76162289463623,14.465553033609748,12.991909192407492,0.0,0.255323916597586,4.767542107275361,0.0
2024-03-18 13:00:00+05:00,-231.65060830740165,0.36881843,44.76162289463623,4.937024243935274,13.185923690872112,2.3165060830740165,0.0,0.0,0.0
2024-03-18 14:00:00+05:00,-8.88059813319379,1.0,44.98808114473181,15.99526206268545,12.023927316012134,0.0,8.88059813319379,0.23837710536376733,0.0
2024-03-18 15:00:00+05:00,-381.1170839103865,0.1471128,44.98808114473181,2.1703461945014886,11.773116865756148,3.811170839103865,0.0,0.0,0.0
2024-03-18 16:00:00+05:00,-330.9025068055,-0.04231356,44.542675241116356,1.2724340468933384,10.549539788901491,3.309025068055,0.0,0.0,0.4231356084346771
2024-03-18 17:00:00+05:00,-358.321596773558,0.092106335,44.542675241116356,1.3865931004048762,10.100649713870613,3.5832159677355797,0.0,0.0,0.0
2024-03-18 18:00:00+05:00,-130.48829359447734,0.21558756,44.542675241116356,3.04754550935112,8.560224266882539,1.3048829359447733,0.0,0.0,0.0
2024-03-18 19:00:00+05:00,-246.01855497866413,0.37516922,44.542675241116356,2.2397534226040268,7.65581416208783,2.460185549786641,0.0,0.0,0.0
2024-03-18 20:00:00+05:00,-0.0,0.4154906,44.62568100218592,5.387942688986575,6.55795294895637,0.0,0.0,0.08737448533638226,0.0
2024-03-18 21:00:00+05:00,-147.70395386328516,0.22836423,44.62568100218592,4.476502050420051,5.728875120324375,1.4770395386328516,0.0,0.0,0.0
2024-03-18 22:00:00+05:00,-354.97434405424934,-0.28378105,41.63851203759916,0.0,4.513748415988118,3.5497434405424935,0.0,0.0,2.837810516357422
2024-03-18 23:00:00+05:00,-294.3801976095014,-0.23849146,39.12807560937851,2.349030312729413,4.06677229814953,2.9438019760950143,0.0,0.0,2.384914606809616
2024-03-19 00:00:00+05:00,-0.0,0.19627379,40.1547518469211,9.702419985642532,4.486993890445359,0.0,0.0,1.0807118289921966,0.0
2024-03-19 01:00:00+05:00,-3.351666239665132,0.14304686,41.51369697822298,14.569878496088826,4.861804673096271,0.0,3.351666239665132,1.4304685592651367,0.0
2024-03-19 02:00:00+05:00,-173.23202866182362,-0.32829326,38.05797841072613,6.186757898561568,5.160126219913469,1.7323202866182363,0.0,0.0,3.2829326391220093
2024-03-19 03:00:00+05:00,-362.9872618376406,-0.287743,35.029104703607345,5.634257651737353,5.082150562216843,3.629872618376406,0.0,0.0,2.877430021762848
2024-03-19 04:00:00+05:00,-0.0,-0.27425903,32.485713618797476,10.280262172775657,6.756767720790683,0.0,0.0,0.0,2.4162215305693735
2024-03-19 05:00:00+05:00,-182.89780656937768,-0.021293016,32.26157660668596,10.691194306276184,7.796009709620641,1.8289780656937769,0.0,0.0,0.21293016150593758
2024-03-19 06:00:00+05:00,-0.0,0.7164653,38.88989061235182,20.430284398318676,8.842134379627444,0.0,0.0,6.977172637543006,0.0
2024-03-19 07:00:00+05:00,-0.9316585604436991,0.08149922,39.6641331922888,14.756354863277947,9.989538113299355,0.0,0.9316585604436991,0.8149921894073486,0.0
2024-03-19 08:00:00+05:00,-0.0,0.57521874,42.33004886322435,15.324086003583417,10.683626308143374,0.0,0.0,2.8062270220374206,0.0
2024-03-19 09:00:00+05:00,-276.18846124102436,-0.24607228,39.73981436399572,6.635017441287241,11.925754987772725,2.7618846124102436,0.0,0.0,2.4607227742671967
2024-03-19 10:00:00+05:00,-435.02810957849397,-0.019581938,39.533688699127865,6.379211793486002,12.342178442849,4.35028109578494,0.0,0.0,0.19581938162446022
2024-03-19 11:00:00+05:00,-0.0,0.5264484,41.22185681606694,12.159019604931096,13.282835347743038,0.0,0.0,1.7770190704621847,0.0
2024-03-19 12:00:00+05:00,-19.878619537431284,1.0,44.81109284080335,32.61517759929731,13.55950622706315,0.0,19.878619537431284,3.778143183933061,0.0
2024-03-19 13:00:00+05:00,-2.0919614664823385,0.92549306,44.990554642040166,9.795120788499023,13.259185858036659,0.0,2.0919614664823385,0.18890715919665269,0.0
2024-03-19 14:00:00+05:00,-1.1274117516569717,0.81881434,44.99952773210201,7.912028059907147,12.380382622486302,0.0,1.1274117516569717,0.0094453579598337,0.0
2024-03-19 15:00:00+05:00,-5.165446998509783,0.9472918,44.9999763866051,10.78411629624608,11.778229329225477,0.0,5.165446998509783,0.0004722678979902639,0.0
2024-03-19 16:00:00+05:00,-148.54101659560683,0.4150531,44.9999763866051,3.2402744066200535,11.02663745432228,1.4854101659560683,0.0,0.0,0.0
2024-03-19 17:00:00+05:00,-63.03316032210438,0.5799083,44.9999763866051,3.435806771592137,9.384822804592096,0.6303316032210438,0.0,0.0,0.0
2024-03-19 18:00:00+05:00,-24.684495494975287,0.31400645,44.9999763866051,3.820687684610643,8.63386337302846,0.2468449549497529,0.0,0.0,0.0
2024-03-19 19:00:00+05:00,-471.3980839243594,0.12399174,44.9999763866051,0.0,8.109910636898086,4.713980839243594,0.0,0.0,0.0
2024-03-19 20:00:00+05:00,-469.9980811177039,-0.013988992,44.85272383713876,0.0,7.245045831079041,4.699980811177039,0.0,0.0,0.1398899219930172
2024-03-19 21:00:00+05:00,-1.2035152741163095,0.2379209,44.99263619185694,6.093347676319953,5.6667041237198745,0.0,1.2035152741163095,0.1472761628612389,0.0
2024-03-19 22:00:00+05:00,-0.4273020610441405,0.34427828,44.99963180959285,7.165253861986168,4.595973397103616,0.0,0.4273020610441405,0.00736380814306159,0.0
2024-03-19 23:00:00+05:00,-1.1912399110745993,0.32222143,44.99998159047964,9.066276782720127,5.02893999525442,0.0,1.1912399110745993,0.00036819040715130313,0.0
2024-03-20 00:00:00+05:00,-23.27859031075139,0.17122537,44.99998159047964,8.622951131558727,4.562437563780622,0.2327859031075139,0.0,0.0,0.0
2024-03-20 01:00:00+05:00,-2.649113172919403,0.07268351,44.99999907952398,12.261190742728829,4.571086021997945,0.0,2.649113172919403,1.8409520357920428e-05,0.0
2024-03-20 02:00:00+05:00,-30.884314401757962,-0.20660603,42.82519875884848,8.520855305623977,4.8352861583459035,0.3088431440175796,0.0,0.0,2.0660603046417236
2024-03-20 03:00:00+05:00,-0.0,-0.35879025,39.72978602328488,8.944213203832064,6.253144164312153,0.0,0.0,0.0,2.940642098785421
2024-03-20 04:00:00+05:00,-7.104424744374338,-0.518916,34.267512224794054,7.283013153410972,6.50595048870451,0.07104424744374338,0.0,0.0,5.189160108566284
2024-03-20 05:00:00+05:00,0.1,-0.5620088,28.948679919790653,8.417628325511739,7.024376839023853,0.0,0.0,0.0,5.05289068975323
2024-03-20 06:00:00+05:00,0.1,-0.2542404,27.300341754066828,11.53159074388792,8.583811589119886,0.0,0.0,0.0,1.5659212574376333
2024-03-20 07:00:00+05:00,0.1,-0.25820684,24.698929623696536,10.995964470266888,10.233605580103395,0.0,0.0,0.0,2.471341523851777
2024-03-20 08:00:00+05:00,0.1,-0.29411256,23.868295150167178,11.475222494059052,10.964126952089806,0.0,0.0,0.0,0.7891027498528889
2024-03-20 09:00:00+05:00,-456.5542777775158,0.21735506,23.868295150167178,7.7429090587632246,12.492333911276365,4.566542777775158,0.0,0.0,0.0
2024-03-20 10:00:00+05:00,-236.82302906211893,0.24949197,23.868295150167178,8.965158731527573,12.728384501669643,2.3692302906211893,0.0,0.0,0.0
2024-03-20 11:00:00+05:00,-333.05184355867567,0.57826173,23.868295150167178,6.758808514515973,13.155845971836136,3.331518435586757,0.0,0.0,0.0
2024-03-20 12:00:00+05:00,-718.3695189003636,0.09743545,23.868295150167178,2.1043159443399904,13.05063950039904,7.1846951890036355,0.0,0.0,0.0
2024-03-20 13:00:00+05:00,-758.5816198551861,0.21096615,23.868295150167178,0.0,12.692496400143634,7.586816198551861,0.0,0.0,0.0
2024-03-20 14:00:00+05:00,-357.5502204590538,0.287978,23.868295150167178,3.2035195951422892,12.356604796961728,3.576502204590538,0.0,0.0,0.0
2024-03-20 15:00:00+05:00,-4.725728885814448,1.0,33.36829515016718,20.468501447289807,11.944585067060999,0.0,4.725728885814448,10.0,0.0
2024-03-20 16:00:00+05:00,-0.0,0.40882862,33.81407603676668,5.358517752947803,11.295751915007031,0.0,0.0,0.46924303852579197,0.0
2024-03-20 17:00:00+05:00,-29.843288648739996,0.2989696,33.81407603676668,4.190802093132684,9.64340258868194,0.29843288648739996,0.0,0.0,0.0
2024-03-20 18:00:00+05:00,-0.0,1.0,39.18266965592907,9.861224329779427,9.442687009736801,0.0,0.0,5.651151178065676,0.0
2024-03-20 19:00:00+05:00,-0.0,0.72902715,44.59942501819058,9.22643758249007,7.25353032700929,0.0,0.0,5.701847749748957,0.0
2024-03-20 20:00:00+05:00,-3.31091614243255,0.51169974,44.97997125090953,7.923636146367879,6.876286824127893,0.0,3.31091614243255,0.4005749818094202,0.0
2024-03-20 21:00:00+05:00,-0.7715105919922998,0.20284413,44.998998562545474,5.3416074400018925,5.981517033605353,0.0,0.7715105919922998,0.020028749090471365,0.0
2024-03-20 22:00:00+05:00,-6.186945414916413,0.564655,44.99994992812727,11.150102458337715,5.004594723383016,0.0,6.186945414916413,0.0010014374545264104,0.0
2024-03-20 23:00:00+05:00,-4.044787003144503,0.47060585,44.999997496406365,9.985921015779157,4.969809068140456,0.0,4.044787003144503,5.007187272809688e-05,0.0
2024-03-21 00:00:00+05:00,-67.0466277932774,0.6703055,44.999997496406365,6.227129819069552,4.352428445295893,0.6704662779327739,0.0,0.0,0.0
2024-03-21 01:00:00+05:00,-344.16842914334325,-0.07659353,44.193749778950554,4.176298842906215,4.699938972390668,3.4416842914334325,0.0,0.0,0.7659353315830231
2024-03-21 02:00:00+05:00,-98.19936295912993,0.29905763,44.193749778950554,7.355749159579002,5.300568203650193,0.9819936295912992,0.0,0.0,0.0
2024-03-21 03:00:00+05:00,-94.42378781140323,-0.16169856,42.491659622244796,6.900409089718215,5.953541589052903,0.9442378781140324,0.0,0.0,1.6169856488704681
2024-03-21 04:00:00+05:00,-6.592419742057309,-0.04681555,41.99886433995619,9.32231860231247,6.387553956899915,0.0659241974205731,0.0,0.0,0.46815551817417145
2024-03-21 05:00:00+05:00,-214.11366172099432,0.07568414,41.99886433995619,8.372780057660725,7.677746895634043,2.141136617209943,0.0,0.0,0.0
2024-03-21 06:00:00+05:00,-26.902860840685157,1.0,44.84994321699781,41.30533977982421,8.621708156650335,0.0,26.902860840685157,3.0011356600438077,0.0
2024-03-21 07:00:00+05:00,-6.556293779728685,0.18280263,44.992497160849894,17.284240200790506,9.787743697158557,0.0,6.556293779728685,0.15005678300219216,0.0
2024-03-21 08:00:00+05:00,-2.207836869891583,0.029806504,44.999624858042495,12.41629083912547,11.202010824301814,0.0,2.207836869891583,0.007502839150106411,0.0
2024-03-21 09:00:00+05:00,-2.1515876413134762,0.27706295,44.99998124290212,12.233498560503296,12.141560291876607,0.0,2.1515876413134762,0.00037514195750532053,0.0
2024-03-21 10:00:00+05:00,-1.7504336396002902,0.5567288,44.99999906214511,10.153905293513795,12.69648370334503,0.0,1.7504336396002902,1.8757097876687112e-05,0.0
2024-03-21 11:00:00+05:00,-279.6729231635249,0.223751,44.99999906214511,5.576543150270211,12.733102533475899,2.796729231635249,0.0,0.0,0.0
2024-03-21 12:00:00+05:00,-74.85554431120703,0.5515257,44.99999906214511,7.237927532705696,13.45311176077567,0.7485554431120702,0.0,0.0,0.0
2024-03-21 13:00:00+05:00,-0.05441223889038227,0.6227229,44.999999953107256,6.622735505590439,13.0097041134269,0.0,0.05441223889038227,9.378548924132701e-07,0.0
2024-03-21 14:00:00+05:00,-1.1648400319197583,0.62743145,44.999999997655365,6.6242634810114875,12.517858981545997,0.0,1.1648400319197583,4.689274391012077e-08,0.0
2024-03-21 15:00:00+05:00,-4.509419439063107,0.56816375,44.99999999988277,8.50236960701209,11.857624827964681,0.0,4.509419439063107,2.3446347086064634e-09,0.0
2024-03-21 16:00:00+05:00,-13.387337753514668,0.5365915,44.99999999999414,17.717451295379682,10.925312270895402,0.0,13.387337753514668,1.1723244597305893e-10,0.0
2024-03-21 17:00:00+05:00,-0.7763797979964795,0.19496846,44.99999999999971,4.746430617832523,10.382000534468911,0.0,0.7763797979964795,5.8619775700208265e-12,0.0
2024-03-21 18:00:00+05:00,-7.403076110982083,0.62582284,44.999999999999986,11.086689685885093,8.958414877932967,0.0,7.403076110982083,2.913225216616411e-13,0.0
2024-03-21 19:00:00+05:00,-43.98838460256677,1.0,45.0,47.5,7.514252162820032,0.0,43.98838460256677,1.4210854715202004e-14,0.0
2024-03-21 20:00:00+05:00,-9.769658144908178,1.0,45.0,13.594863856707729,6.775170950290342,0.0,9.769658144908178,0.0,0.0
2024-03-21 21:00:00+05:00,-3.232045496892032,0.33870995,45.0,7.784236713161503,5.618197029838306,0.0,3.232045496892032,0.0,0.0
2024-03-21 22:00:00+05:00,-6.222200047007774,0.47553793,45.0,11.781179016405671,4.725684572576122,0.0,6.222200047007774,0.0,0.0
2024-03-21 23:00:00+05:00,-169.99651526372608,-0.30155253,41.82576279891165,1.8542351805272974,4.066138374813181,1.6999651526372608,0.0,0.0,3.0155253410339355
2024-03-22 00:00:00+05:00,-223.23681204042884,-0.35723528,38.065391402495536,1.3081056566781872,4.067532639560396,2.2323681204042884,0.0,0.0,3.5723528265953064
2024-03-22 01:00:00+05:00,-213.13825281426082,-0.30946568,34.8078579651682,3.028108914094875,4.713980839243594,2.131382528142608,0.0,0.0,3.094656765460968
2024-03-22 02:00:00+05:00,-90.97078964953526,-0.24442591,32.234953673262346,5.549328957483058,4.839870733170057,0.9097078964953527,0.0,0.0,2.444259077310562
2024-03-22 03:00:00+05:00,-0.0,-0.30904752,30.305084143673806,7.587099552985604,4.742556239342405,0.0,0.0,0.0,1.833376053109113
2024-03-22 04:00:00+05:00,0.1,-0.39657074,26.93655587403252,7.088581714110402,6.730587992798966,0.0,0.0,0.0,3.200101856159222
2024-03-22 05:00:00+05:00,-0.7755515300043921,-0.13929573,26.93655587403252,11.405591755621344,7.874668681238377,0.0,0.8755515300043921,0.0,0.0
2024-03-22 06:00:00+05:00,-1.7559082742920107,0.038302705,27.300431568605447,13.066470338586935,8.855737034666241,0.0,1.8559082742920108,0.383027046918869,0.0
2024-03-22 07:00:00+05:00,-14.509580040623982,-0.019387363,27.09635406834369,10.457248569685117,9.612059160289068,0.14609580040623982,0.0,0.0,0.19387362524867058
2024-03-22 08:00:00+05:00,0.1,0.29103258,27.31741364780319,10.62735686038583,10.89575875428328,0.0,0.0,0.23269429416789578,0.0
2024-03-22 09:00:00+05:00,-0.18263500721354972,-0.3095453,24.059041980945118,6.477148527642511,11.884855302617485,0.0028263500721354973,0.0,0.0,3.0954530835151672
2024-03-22 10:00:00+05:00,-237.37732949742488,-0.117501035,22.822188977443226,5.712298144693726,12.543217509421,2.374773294974249,0.0,0.0,1.1750103533267975
2024-03-22 11:00:00+05:00,0.1,0.60319144,23.823217624736884,9.312747526630345,13.47051901526497,0.0,0.0,1.053714365572274,0.0
2024-03-22 12:00:00+05:00,-0.0,1.0,31.751050886256834,15.108936926035426,13.097512001325553,0.0,0.0,8.34508764370521,0.0
2024-03-22 13:00:00+05:00,-189.60985774156862,0.15127593,31.751050886256834,4.140796161658984,13.467305994118664,1.8960985774156862,0.0,0.0,0.0
2024-03-22 14:00:00+05:00,-548.292310083326,0.061945453,31.751050886256834,0.0,12.26432524391194,5.48292310083326,0.0,0.0,0.0
2024-03-22 15:00:00+05:00,-0.0,0.80921376,34.13963897690179,7.110665955596898,12.309451836538383,0.0,0.0,2.5143032533104863,0.0
2024-03-22 16:00:00+05:00,-0.0,0.7236421,38.17430680380279,7.746495720848127,11.334389022148763,0.0,0.0,4.24701876515895,0.0
2024-03-22 17:00:00+05:00,-0.0,0.647201,40.66150340030908,6.239149751961278,10.09032695010273,0.0,0.0,2.618101680532936,0.0
2024-03-22 18:00:00+05:00,-0.0,0.5033065,43.00388721150697,6.440401635313524,9.289011133343626,0.0,0.0,2.465667169681992,0.0
2024-03-22 19:00:00+05:00,-0.0,0.378789,43.75777910350642,5.6010404459381515,7.586816198551861,0.0,0.0,0.7935704126310039,0.0
2024-03-22 20:00:00+05:00,-1.587365381415272,0.7287901,44.937888955175325,7.812987104714462,6.780021799732827,0.0,1.587365381415272,1.2422208964935777,0.0
2024-03-22 21:00:00+05:00,-285.62207833941955,0.23717864,44.937888955175325,3.261226366618056,5.742772561475359,2.8562207833941957,0.0,0.0,0.0
2024-03-22 22:00:00+05:00,-1.6023559434991208,0.2631481,44.99689444775876,8.42218305368774,4.889274714422011,0.0,1.6023559434991208,0.06211104482467533,0.0
2024-03-22 23:00:00+05:00,-723.8750346573873,-0.094595134,44.00115619240855,0.0,4.489234979620084,7.238750346573873,0.0,0.0,0.9459513425827026
2024-03-23 00:00:00+05:00,-1.4073974997091838,0.43554026,44.950057809620425,11.068098365437033,4.210073151713751,0.0,1.4073974997091838,0.9988438075914488,0.0
2024-03-23 01:00:00+05:00,-3.6455250883242396,0.31941244,44.99750289048102,13.855748650788033,3.5245898327411127,0.0,3.6455250883242396,0.049942190379574924,0.0
